timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1703162227,,2.94725,0.77641,0,3.706996,3.674561,3.606158,0,2.281022,0,0,1.888008,3.22268,3.299207,1.241055,1.366579,3.233699,2.088229,1.981396,0,0
1703162228,,0,0,0,3.706996,2.939649,1.442463,3.367368,0,0,0,0,1.933608,1.319683,0,0,0,0,0,0,0
1703162228,,0,0,1.472715,0,0,0,3.367368,0,0,0,0,0,0,0,0,0,0,0,0,0
1703162229,,0,1.932366,3.681787,0,0,0,0.673474,0,0,0,0,0,0,0.645857,0,0,3.68466,0,0,0
1703162229,,3.028192,3.864731,2.94543,0,0,0,0,3.064138,0,0,0,0,0,3.229283,1.457441,0,3.68466,1.401496,0,0
1703162230,,3.78524,2.318839,0,1.525014,3.174688,2.997106,0,3.830173,0,0,2.660399,0.662115,1.322752,2.583426,3.643602,2.534586,0,3.50374,0,0
1703162230,,0.94631,0,0,3.812534,3.96836,3.746382,0.736734,0.957543,0,0,3.325499,3.310577,3.30688,0,2.914881,3.379449,0,2.627805,0,0
1703162231,,0,0,0,2.859401,0.99209,0.936596,3.683669,0,0,0,0.831375,2.648462,2.48016,0,0,1.351779,0,0,0,0
1703162231,,0,0.782442,2.870161,0,0,0,2.946935,0,0,0,0,0,0,0,0,0,1.459279,0,0,0
1703162232,,1.462172,3.912209,3.826881,0,0,0,0,1.529209,0,0,0,0,0,0,0,0,3.648197,0.840974,0,0
1703162232,,3.655429,3.129767,1.530752,0,2.228823,0.726833,0,3.823023,0,0,0,0,0,2.32263,0,0,2.736148,0.840974,0,0
1703162233,,2.924344,0,0,3.760518,3.714705,3.634162,0,2.867267,0,0,0,0,1.340516,3.09684,3.539032,0.664503,0,3.363897,0,0
1703162233,,0,0,0,3.760518,1.857352,3.634162,2.76313,0,0,0,3.051669,1.86449,3.35129,1.238736,3.539032,3.322516,0,2.691117,0,0
1703162234,,0,0,0,0.752104,0,0,3.684173,0,0,0,3.051669,3.107484,2.010774,0,0,3.322516,0,0,0,0
1703162234,,0,3.892007,2.245062,0,0,0,1.473669,0,0,0,0,1.86449,0,0,0,0,2.67057,0,0,0
1703162235,,2.978009,3.892008,3.741771,0,0,0,0,1.840605,0,0,0,0,0,0,0,0,3.56076,0,0,0
1703162235,,3.722512,0.778402,1.496708,0.938129,3.973326,1.48713,0,3.68121,0,0,10.95519,3.526632,0,0,0,0,1.424304,0.678074,0,0
1703162236,,0.744502,0,0,3.752517,3.973326,3.717826,0,2.208726,0,0,15.49008,8.816579,0.661899,2.404067,3.668756,0,0,3.390371,0,0
