timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1706824572,,3.942513,0.760043,0,0,3.049767,0.883914,0,0,0,0,3.386916,2.72511,3.474653,1.841606,0,1.644568,0.691038,3.612253,0,0
1706824573,,0,0,3.631793,3.722704,0.762442,2.828524,0,3.837617,0,0,0,0,0,0,3.376872,0,2.764152,0,0,0
1706824574,,0,3.683053,0.726359,0,0,0,3.35983,0,0,0,0,0,0,0,0,0.841525,0,0,0,0
1706824575,,3.532431,0,0,0,2.812407,1.492128,0,1.419956,0,0,0.741388,3.218954,3.274596,3.059707,0,2.692879,2.142577,3.315728,0,0
1706824576,,0,0,3.856351,3.629146,1.406204,2.79774,0,2.662418,0,0,2.372442,0,0,0,3.529338,0,2.142577,0,0,0
1706824577,,2.960467,3.843288,0,0,0,0,3.645013,0,0,0,0,0,0,0,0,0,0,0,0,0
1706824578,,0.925146,0,0,1.481874,3.692567,2.187794,0,2.19084,0,0,0,3.225765,3.362225,3.071126,0,3.33044,1.423523,3.461006,0,0
1706824579,,0,1.438616,3.586524,2.22281,0,2.187794,0.708603,2.19084,0,0,3.198421,0,0,0,2.816184,0,2.847047,0,0,0
1706824580,,3.483118,2.157925,0,0,0,0,2.83441,0,0,0,0,0,0,0,0.704046,0,0,0,0,0
1706824581,,0,0,0,2.210407,3.524141,2.682783,0,2.770441,0,0,0,3.240354,3.356305,1.588371,0,3.342206,3.419979,3.390186,0,0
1706824582,,0,3.686209,3.78462,1.842006,0,1.430818,2.143769,1.477568,0,0,2.61777,0.648071,0.671261,1.906046,1.405544,0,0,0,0,0
1706824583,,3.867006,0.737242,0,0,0,0,2.143769,0,0,0,1.308885,0,0,0,2.635395,0,2.112738,0,0,0
1706824584,,0,0,0,3.682463,3.80688,2.817982,0,3.745934,0,0,0,1.245809,2.580622,0,0,3.404363,1.760615,3.534321,0,0
1706824585,,0.732581,3.761124,3.670365,0.736493,0,0.704495,2.870779,0,0,0,0,1.868713,0.806444,3.109989,1.375905,0,0,0,0,0
1706824586,,2.930324,0,0,0,0,0,0.717695,0,0,0,3.139834,0,0,0,2.75181,0,2.57026,0,0,0
1706824587,,0,0,0,3.680275,3.567287,3.619302,0,3.664914,0,0,0,0,1.644119,0,0,1.96322,1.28513,3.322361,0,0
1706824588,,3.039464,3.693305,3.71003,0,0,0,3.500556,0,0,0,0,3.224725,1.972942,3.108245,0,1.636017,0,0,0,0
1706824589,,0.949833,0,0,0,0,0,0.700111,0,0,0,3.28332,0,0,0,3.572455,0,4.001418,0,0,0
1706824590,,0,2.268295,0,3.718094,3.843186,3.645032,0,3.673948,0,0,0,0,1.332557,0,0,0.846859,0,3.367561,0,0
1706824591,,3.67265,1.890246,3.747981,0,0,0,3.49126,0,0,0,0,3.293489,2.665114,1.900591,0,2.709948,0,0,0,0
1706824592,,0,0,0,0,0,0,0,0,0,0,1.82469,0,0,1.900591,3.331273,0,2.940914,0,0,0
1706824593,,0,3.722142,0,3.680295,3.211879,3.549915,0,3.652127,0,0,0,0,0.667473,0,0,0,0,3.331694,0,0
1706824594,,3.561099,0,3.748208,0,0,0,3.500741,0,0,0,0,1.927638,2.669892,0,0,3.343079,0,0,0,0
1706824595,,0,0,0,0,1.533914,0,0,0.74679,0,0,2.649118,1.606365,0,3.113592,3.524104,0,3.501804,0,0,0
1706824596,,0.701162,3.780359,0,3.694453,2.30087,3.561969,0,3.733951,0,0,3.311398,0,0,0,0,0,0,3.486652,0,0
1706824597,,2.804648,0,3.605714,0,0,0,3.598106,0,0,0,0,0,3.378042,0,0,3.303889,0,0,0,0
1706824598,,0,1.563317,0,0.744401,0.891808,0,0,2.89411,0,0,0,3.077808,0,3.117741,2.038107,0,3.275441,0,0,0
1706824599,,3.207334,2.93122,0,3.722004,2.853786,3.733169,0.689653,1.543525,0,0,3.289548,0,0,0,1.698423,0,0,3.34987,0,0
1706824600,,1.002292,0,3.908547,0,0,0,3.448264,0,0,0,0,0,3.476089,0,0,3.390725,0,0,0,0
1706824601,,0,3.88622,0,1.461569,2.821853,0,0,3.854942,0,0,0,3.299079,0,3.324031,1.333352,0,3.382295,0,0,0
1706824602,,3.757341,0,0,2.923137,0.705463,3.682675,0.885255,0,0,0,3.33182,0,0,0,2.666704,0,0,3.651526,0,0
1706824603,,0,0,3.721477,0,0.721137,0,2.832818,0,0,0,0,0,3.270026,0,0,3.391501,0,0,0,0
1706824604,,0,3.730996,0,2.984112,3.605685,0,0,3.732538,0,0,0,3.16599,0,1.247944,0,0,3.177375,0,0,0
1706824605,,3.872962,0,0,0.746028,0,3.676074,2.153133,0,0,0,3.284928,0,0,2.495889,3.502119,0,0,2.045408,0,0
1706824606,,0,1.468048,3.733308,0,0,0,1.794278,0,0,0,0,0,3.411478,0,0,2.671042,1.475562,0,0,0
