execution_number,dag_id,dag_path,job_name,job_type,job_path,preference,assigned_resource,estimated_start,estimated_finish,upward_rank
1339,dag_4,run4/montage-0.dag,mDiffFit_ID0001471,mDiffFit,run4/mDiffFit_ID0001471.sub,performance,slot6@hotel,1018.82,1065.05,463.89
1340,dag_4,run4/montage-0.dag,mDiffFit_ID0001665,mDiffFit,run4/mDiffFit_ID0001665.sub,performance,slot7@hotel,1018.82,1065.05,463.89
1341,dag_4,run4/montage-0.dag,mDiffFit_ID0001076,mDiffFit,run4/mDiffFit_ID0001076.sub,performance,slot8@hotel,1018.82,1065.05,463.89
1342,dag_4,run4/montage-0.dag,mDiffFit_ID0000347,mDiffFit,run4/mDiffFit_ID0000347.sub,performance,slot1@kilo,1018.82,1065.05,463.89
1343,dag_4,run4/montage-0.dag,mDiffFit_ID0001858,mDiffFit,run4/mDiffFit_ID0001858.sub,performance,slot2@kilo,1018.82,1065.05,463.89
1344,dag_4,run4/montage-0.dag,mDiffFit_ID0001645,mDiffFit,run4/mDiffFit_ID0001645.sub,performance,slot3@kilo,1018.82,1065.05,463.89
1345,dag_4,run4/montage-0.dag,mDiffFit_ID0000990,mDiffFit,run4/mDiffFit_ID0000990.sub,performance,slot4@kilo,1018.82,1065.05,463.89
1346,dag_4,run4/montage-0.dag,mDiffFit_ID0000568,mDiffFit,run4/mDiffFit_ID0000568.sub,performance,slot5@kilo,1018.82,1065.05,463.89
1347,dag_4,run4/montage-0.dag,mDiffFit_ID0000875,mDiffFit,run4/mDiffFit_ID0000875.sub,performance,slot6@kilo,1018.82,1065.05,463.89
1348,dag_4,run4/montage-0.dag,mDiffFit_ID0001336,mDiffFit,run4/mDiffFit_ID0001336.sub,performance,slot7@kilo,1018.82,1065.05,463.89
1349,dag_4,run4/montage-0.dag,mDiffFit_ID0000554,mDiffFit,run4/mDiffFit_ID0000554.sub,performance,slot8@kilo,1018.82,1065.05,463.89
1350,dag_4,run4/montage-0.dag,mDiffFit_ID0001882,mDiffFit,run4/mDiffFit_ID0001882.sub,performance,slot1@lima,1018.82,1065.05,463.89
1351,dag_4,run4/montage-0.dag,mDiffFit_ID0001569,mDiffFit,run4/mDiffFit_ID0001569.sub,performance,slot2@lima,1018.82,1065.05,463.89
1352,dag_4,run4/montage-0.dag,mDiffFit_ID0000543,mDiffFit,run4/mDiffFit_ID0000543.sub,performance,slot3@lima,1018.82,1065.05,463.89
1353,dag_4,run4/montage-0.dag,mDiffFit_ID0001296,mDiffFit,run4/mDiffFit_ID0001296.sub,performance,slot4@lima,1018.82,1065.05,463.89
1354,dag_4,run4/montage-0.dag,mDiffFit_ID0001764,mDiffFit,run4/mDiffFit_ID0001764.sub,performance,slot5@lima,1018.82,1065.05,463.89
1355,dag_4,run4/montage-0.dag,mDiffFit_ID0001616,mDiffFit,run4/mDiffFit_ID0001616.sub,performance,slot6@lima,1018.82,1065.05,463.89
1356,dag_4,run4/montage-0.dag,mDiffFit_ID0001710,mDiffFit,run4/mDiffFit_ID0001710.sub,performance,slot7@lima,1018.82,1065.05,463.89
1357,dag_4,run4/montage-0.dag,mDiffFit_ID0000401,mDiffFit,run4/mDiffFit_ID0000401.sub,performance,slot8@lima,1018.82,1065.05,463.89
1358,dag_4,run4/montage-0.dag,mDiffFit_ID0000408,mDiffFit,run4/mDiffFit_ID0000408.sub,performance,slot1@mike,1018.82,1065.05,463.89
1359,dag_4,run4/montage-0.dag,mDiffFit_ID0000305,mDiffFit,run4/mDiffFit_ID0000305.sub,performance,slot2@mike,1018.82,1065.05,463.89
1360,dag_4,run4/montage-0.dag,mDiffFit_ID0000620,mDiffFit,run4/mDiffFit_ID0000620.sub,performance,slot3@mike,1018.82,1065.05,463.89
1361,dag_4,run4/montage-0.dag,mDiffFit_ID0000886,mDiffFit,run4/mDiffFit_ID0000886.sub,performance,slot4@mike,1018.82,1065.05,463.89
1362,dag_4,run4/montage-0.dag,mDiffFit_ID0001823,mDiffFit,run4/mDiffFit_ID0001823.sub,performance,slot5@mike,1018.82,1065.05,463.89
1363,dag_4,run4/montage-0.dag,mDiffFit_ID0001184,mDiffFit,run4/mDiffFit_ID0001184.sub,performance,slot6@mike,1018.82,1065.05,463.89
1364,dag_4,run4/montage-0.dag,mDiffFit_ID0001726,mDiffFit,run4/mDiffFit_ID0001726.sub,performance,slot7@mike,1018.82,1065.05,463.89
1365,dag_4,run4/montage-0.dag,mDiffFit_ID0000265,mDiffFit,run4/mDiffFit_ID0000265.sub,performance,slot8@mike,1018.82,1065.05,463.89
1366,dag_4,run4/montage-0.dag,mDiffFit_ID0001211,mDiffFit,run4/mDiffFit_ID0001211.sub,performance,slot1@november,1018.82,1065.05,463.89
1367,dag_4,run4/montage-0.dag,mDiffFit_ID0002076,mDiffFit,run4/mDiffFit_ID0002076.sub,performance,slot2@november,1018.82,1065.05,463.89
1368,dag_4,run4/montage-0.dag,mDiffFit_ID0001851,mDiffFit,run4/mDiffFit_ID0001851.sub,performance,slot3@november,1018.82,1065.05,463.89
1369,dag_4,run4/montage-0.dag,mDiffFit_ID0000224,mDiffFit,run4/mDiffFit_ID0000224.sub,performance,slot4@november,1018.82,1065.05,463.89
1370,dag_4,run4/montage-0.dag,mDiffFit_ID0001028,mDiffFit,run4/mDiffFit_ID0001028.sub,performance,slot5@november,1018.82,1065.05,463.89
1371,dag_4,run4/montage-0.dag,mDiffFit_ID0001967,mDiffFit,run4/mDiffFit_ID0001967.sub,performance,slot6@november,1018.82,1065.05,463.89
1372,dag_4,run4/montage-0.dag,mDiffFit_ID0001785,mDiffFit,run4/mDiffFit_ID0001785.sub,performance,slot7@november,1018.82,1065.05,463.89
1373,dag_4,run4/montage-0.dag,mDiffFit_ID0002072,mDiffFit,run4/mDiffFit_ID0002072.sub,performance,slot8@november,1018.82,1065.05,463.89
1374,dag_4,run4/montage-0.dag,mDiffFit_ID0001906,mDiffFit,run4/mDiffFit_ID0001906.sub,performance,slot1@oscar,1018.82,1065.05,463.89
1375,dag_4,run4/montage-0.dag,mDiffFit_ID0002052,mDiffFit,run4/mDiffFit_ID0002052.sub,performance,slot2@oscar,1018.82,1065.05,463.89
1376,dag_4,run4/montage-0.dag,mDiffFit_ID0001553,mDiffFit,run4/mDiffFit_ID0001553.sub,performance,slot3@oscar,1018.82,1065.05,463.89
1377,dag_4,run4/montage-0.dag,mDiffFit_ID0001063,mDiffFit,run4/mDiffFit_ID0001063.sub,performance,slot4@oscar,1018.82,1065.05,463.89
1378,dag_4,run4/montage-0.dag,mDiffFit_ID0000571,mDiffFit,run4/mDiffFit_ID0000571.sub,performance,slot5@oscar,1018.82,1065.05,463.89
1379,dag_4,run4/montage-0.dag,mDiffFit_ID0000539,mDiffFit,run4/mDiffFit_ID0000539.sub,performance,slot6@oscar,1018.82,1065.05,463.89
1380,dag_4,run4/montage-0.dag,mDiffFit_ID0001223,mDiffFit,run4/mDiffFit_ID0001223.sub,performance,slot7@oscar,1018.82,1065.05,463.89
1381,dag_4,run4/montage-0.dag,mDiffFit_ID0002078,mDiffFit,run4/mDiffFit_ID0002078.sub,performance,slot8@oscar,1018.82,1065.05,463.89
1382,dag_4,run4/montage-0.dag,mDiffFit_ID0000178,mDiffFit,run4/mDiffFit_ID0000178.sub,performance,slot1@papa,1018.82,1065.05,463.89
1383,dag_4,run4/montage-0.dag,mDiffFit_ID0001291,mDiffFit,run4/mDiffFit_ID0001291.sub,performance,slot2@papa,1018.82,1065.05,463.89
1384,dag_4,run4/montage-0.dag,mDiffFit_ID0001053,mDiffFit,run4/mDiffFit_ID0001053.sub,performance,slot3@papa,1018.82,1065.05,463.89
1385,dag_4,run4/montage-0.dag,mDiffFit_ID0000808,mDiffFit,run4/mDiffFit_ID0000808.sub,performance,slot4@papa,1018.82,1065.05,463.89
1386,dag_4,run4/montage-0.dag,mDiffFit_ID0001980,mDiffFit,run4/mDiffFit_ID0001980.sub,performance,slot5@papa,1018.82,1065.05,463.89
1387,dag_4,run4/montage-0.dag,mDiffFit_ID0001496,mDiffFit,run4/mDiffFit_ID0001496.sub,performance,slot6@papa,1018.82,1065.05,463.89
1388,dag_4,run4/montage-0.dag,mDiffFit_ID0000879,mDiffFit,run4/mDiffFit_ID0000879.sub,performance,slot7@papa,1018.82,1065.05,463.89
1389,dag_4,run4/montage-0.dag,mDiffFit_ID0001651,mDiffFit,run4/mDiffFit_ID0001651.sub,performance,slot8@papa,1018.82,1065.05,463.89
1390,dag_4,run4/montage-0.dag,mDiffFit_ID0001031,mDiffFit,run4/mDiffFit_ID0001031.sub,performance,slot1@quebec,1018.82,1065.05,463.89
1391,dag_4,run4/montage-0.dag,mDiffFit_ID0000980,mDiffFit,run4/mDiffFit_ID0000980.sub,performance,slot2@quebec,1018.82,1065.05,463.89
1392,dag_4,run4/montage-0.dag,mDiffFit_ID0001493,mDiffFit,run4/mDiffFit_ID0001493.sub,performance,slot3@quebec,1018.82,1065.05,463.89
1393,dag_4,run4/montage-0.dag,mDiffFit_ID0001847,mDiffFit,run4/mDiffFit_ID0001847.sub,performance,slot4@quebec,1018.82,1065.05,463.89
1394,dag_4,run4/montage-0.dag,mDiffFit_ID0001747,mDiffFit,run4/mDiffFit_ID0001747.sub,performance,slot5@quebec,1018.82,1065.05,463.89
1395,dag_4,run4/montage-0.dag,mDiffFit_ID0001478,mDiffFit,run4/mDiffFit_ID0001478.sub,performance,slot6@quebec,1018.82,1065.05,463.89
1396,dag_4,run4/montage-0.dag,mDiffFit_ID0001946,mDiffFit,run4/mDiffFit_ID0001946.sub,performance,slot7@quebec,1018.82,1065.05,463.89
1397,dag_4,run4/montage-0.dag,mDiffFit_ID0001226,mDiffFit,run4/mDiffFit_ID0001226.sub,performance,slot8@quebec,1018.82,1065.05,463.89
1398,dag_4,run4/montage-0.dag,mDiffFit_ID0000080,mDiffFit,run4/mDiffFit_ID0000080.sub,performance,slot1@romeo,1018.82,1065.05,463.89
1399,dag_4,run4/montage-0.dag,mDiffFit_ID0001523,mDiffFit,run4/mDiffFit_ID0001523.sub,performance,slot2@romeo,1018.82,1065.05,463.89
1400,dag_4,run4/montage-0.dag,mDiffFit_ID0001454,mDiffFit,run4/mDiffFit_ID0001454.sub,performance,slot3@romeo,1018.82,1065.05,463.89
1401,dag_4,run4/montage-0.dag,mDiffFit_ID0001367,mDiffFit,run4/mDiffFit_ID0001367.sub,performance,slot4@romeo,1018.82,1065.05,463.89
1402,dag_4,run4/montage-0.dag,mDiffFit_ID0000094,mDiffFit,run4/mDiffFit_ID0000094.sub,performance,slot5@romeo,1018.82,1065.05,463.89
1403,dag_4,run4/montage-0.dag,mDiffFit_ID0000575,mDiffFit,run4/mDiffFit_ID0000575.sub,performance,slot6@romeo,1018.82,1065.05,463.89
1404,dag_4,run4/montage-0.dag,mDiffFit_ID0000056,mDiffFit,run4/mDiffFit_ID0000056.sub,performance,slot7@romeo,1018.82,1065.05,463.89
1405,dag_4,run4/montage-0.dag,mDiffFit_ID0000560,mDiffFit,run4/mDiffFit_ID0000560.sub,performance,slot8@romeo,1018.82,1065.05,463.89
1406,dag_4,run4/montage-0.dag,mDiffFit_ID0000208,mDiffFit,run4/mDiffFit_ID0000208.sub,performance,slot1@alpha,1065.05,1111.28,463.89
1407,dag_4,run4/montage-0.dag,mDiffFit_ID0000293,mDiffFit,run4/mDiffFit_ID0000293.sub,performance,slot2@alpha,1065.05,1111.28,463.89
1408,dag_4,run4/montage-0.dag,mDiffFit_ID0000251,mDiffFit,run4/mDiffFit_ID0000251.sub,performance,slot3@alpha,1065.05,1111.28,463.89
1409,dag_4,run4/montage-0.dag,mDiffFit_ID0000234,mDiffFit,run4/mDiffFit_ID0000234.sub,performance,slot4@alpha,1065.05,1111.28,463.89
1410,dag_4,run4/montage-0.dag,mDiffFit_ID0001506,mDiffFit,run4/mDiffFit_ID0001506.sub,performance,slot5@alpha,1065.05,1111.28,463.89
1411,dag_4,run4/montage-0.dag,mDiffFit_ID0001491,mDiffFit,run4/mDiffFit_ID0001491.sub,performance,slot6@alpha,1065.05,1111.28,463.89
1412,dag_4,run4/montage-0.dag,mDiffFit_ID0001194,mDiffFit,run4/mDiffFit_ID0001194.sub,performance,slot7@alpha,1065.05,1111.28,463.89
1413,dag_4,run4/montage-0.dag,mDiffFit_ID0000642,mDiffFit,run4/mDiffFit_ID0000642.sub,performance,slot8@alpha,1065.05,1111.28,463.89
1414,dag_4,run4/montage-0.dag,mDiffFit_ID0001899,mDiffFit,run4/mDiffFit_ID0001899.sub,performance,slot1@bravo,1065.05,1111.28,463.89
1415,dag_4,run4/montage-0.dag,mDiffFit_ID0001622,mDiffFit,run4/mDiffFit_ID0001622.sub,performance,slot2@bravo,1065.05,1111.28,463.89
1416,dag_4,run4/montage-0.dag,mDiffFit_ID0001202,mDiffFit,run4/mDiffFit_ID0001202.sub,performance,slot3@bravo,1065.05,1111.28,463.89
1417,dag_4,run4/montage-0.dag,mDiffFit_ID0000914,mDiffFit,run4/mDiffFit_ID0000914.sub,performance,slot4@bravo,1065.05,1111.28,463.89
1418,dag_4,run4/montage-0.dag,mDiffFit_ID0000136,mDiffFit,run4/mDiffFit_ID0000136.sub,performance,slot5@bravo,1065.05,1111.28,463.89
1419,dag_4,run4/montage-0.dag,mDiffFit_ID0000913,mDiffFit,run4/mDiffFit_ID0000913.sub,performance,slot6@bravo,1065.05,1111.28,463.89
1420,dag_4,run4/montage-0.dag,mDiffFit_ID0000579,mDiffFit,run4/mDiffFit_ID0000579.sub,performance,slot7@bravo,1065.05,1111.28,463.89
1421,dag_4,run4/montage-0.dag,mDiffFit_ID0000264,mDiffFit,run4/mDiffFit_ID0000264.sub,performance,slot8@bravo,1065.05,1111.28,463.89
1422,dag_4,run4/montage-0.dag,mDiffFit_ID0000222,mDiffFit,run4/mDiffFit_ID0000222.sub,performance,slot1@charlie,1065.05,1111.28,463.89
1423,dag_4,run4/montage-0.dag,mDiffFit_ID0001469,mDiffFit,run4/mDiffFit_ID0001469.sub,performance,slot2@charlie,1065.05,1111.28,463.89
1424,dag_4,run4/montage-0.dag,mDiffFit_ID0001643,mDiffFit,run4/mDiffFit_ID0001643.sub,performance,slot3@charlie,1065.05,1111.28,463.89
1425,dag_4,run4/montage-0.dag,mDiffFit_ID0001037,mDiffFit,run4/mDiffFit_ID0001037.sub,performance,slot4@charlie,1065.05,1111.28,463.89
1426,dag_4,run4/montage-0.dag,mDiffFit_ID0001646,mDiffFit,run4/mDiffFit_ID0001646.sub,performance,slot5@charlie,1065.05,1111.28,463.89
1427,dag_4,run4/montage-0.dag,mDiffFit_ID0001570,mDiffFit,run4/mDiffFit_ID0001570.sub,performance,slot6@charlie,1065.05,1111.28,463.89
1428,dag_4,run4/montage-0.dag,mDiffFit_ID0001574,mDiffFit,run4/mDiffFit_ID0001574.sub,performance,slot7@charlie,1065.05,1111.28,463.89
1429,dag_4,run4/montage-0.dag,mDiffFit_ID0000932,mDiffFit,run4/mDiffFit_ID0000932.sub,performance,slot8@charlie,1065.05,1111.28,463.89
1430,dag_4,run4/montage-0.dag,mDiffFit_ID0000565,mDiffFit,run4/mDiffFit_ID0000565.sub,performance,slot1@delta,1065.05,1111.28,463.89
1431,dag_4,run4/montage-0.dag,mDiffFit_ID0001977,mDiffFit,run4/mDiffFit_ID0001977.sub,performance,slot2@delta,1065.05,1111.28,463.89
1432,dag_4,run4/montage-0.dag,mDiffFit_ID0001788,mDiffFit,run4/mDiffFit_ID0001788.sub,performance,slot3@delta,1065.05,1111.28,463.89
1433,dag_4,run4/montage-0.dag,mDiffFit_ID0000396,mDiffFit,run4/mDiffFit_ID0000396.sub,performance,slot4@delta,1065.05,1111.28,463.89
1434,dag_4,run4/montage-0.dag,mDiffFit_ID0000618,mDiffFit,run4/mDiffFit_ID0000618.sub,performance,slot5@delta,1065.05,1111.28,463.89
1435,dag_4,run4/montage-0.dag,mDiffFit_ID0000287,mDiffFit,run4/mDiffFit_ID0000287.sub,performance,slot6@delta,1065.05,1111.28,463.89
1436,dag_4,run4/montage-0.dag,mDiffFit_ID0001492,mDiffFit,run4/mDiffFit_ID0001492.sub,performance,slot7@delta,1065.05,1111.28,463.89
1437,dag_4,run4/montage-0.dag,mDiffFit_ID0000542,mDiffFit,run4/mDiffFit_ID0000542.sub,performance,slot8@delta,1065.05,1111.28,463.89
1438,dag_4,run4/montage-0.dag,mDiffFit_ID0001026,mDiffFit,run4/mDiffFit_ID0001026.sub,performance,slot1@echo,1065.05,1111.28,463.89
1439,dag_4,run4/montage-0.dag,mDiffFit_ID0000093,mDiffFit,run4/mDiffFit_ID0000093.sub,performance,slot2@echo,1065.05,1111.28,463.89
1440,dag_4,run4/montage-0.dag,mDiffFit_ID0000515,mDiffFit,run4/mDiffFit_ID0000515.sub,performance,slot3@echo,1065.05,1111.28,463.89
1441,dag_4,run4/montage-0.dag,mDiffFit_ID0001944,mDiffFit,run4/mDiffFit_ID0001944.sub,performance,slot4@echo,1065.05,1111.28,463.89
1442,dag_4,run4/montage-0.dag,mDiffFit_ID0001733,mDiffFit,run4/mDiffFit_ID0001733.sub,performance,slot5@echo,1065.05,1111.28,463.89
1443,dag_4,run4/montage-0.dag,mDiffFit_ID0001517,mDiffFit,run4/mDiffFit_ID0001517.sub,performance,slot6@echo,1065.05,1111.28,463.89
1444,dag_4,run4/montage-0.dag,mDiffFit_ID0000122,mDiffFit,run4/mDiffFit_ID0000122.sub,performance,slot7@echo,1065.05,1111.28,463.89
1445,dag_4,run4/montage-0.dag,mDiffFit_ID0000517,mDiffFit,run4/mDiffFit_ID0000517.sub,performance,slot8@echo,1065.05,1111.28,463.89
1446,dag_4,run4/montage-0.dag,mDiffFit_ID0001068,mDiffFit,run4/mDiffFit_ID0001068.sub,performance,slot1@foxtrot,1065.05,1111.28,463.89
1447,dag_4,run4/montage-0.dag,mDiffFit_ID0000789,mDiffFit,run4/mDiffFit_ID0000789.sub,performance,slot2@foxtrot,1065.05,1111.28,463.89
1448,dag_4,run4/montage-0.dag,mDiffFit_ID0001576,mDiffFit,run4/mDiffFit_ID0001576.sub,performance,slot3@foxtrot,1065.05,1111.28,463.89
1449,dag_4,run4/montage-0.dag,mDiffFit_ID0000612,mDiffFit,run4/mDiffFit_ID0000612.sub,performance,slot4@foxtrot,1065.05,1111.28,463.89
1450,dag_4,run4/montage-0.dag,mDiffFit_ID0001924,mDiffFit,run4/mDiffFit_ID0001924.sub,performance,slot5@foxtrot,1065.05,1111.28,463.89
1451,dag_4,run4/montage-0.dag,mDiffFit_ID0001172,mDiffFit,run4/mDiffFit_ID0001172.sub,performance,slot6@foxtrot,1065.05,1111.28,463.89
1452,dag_4,run4/montage-0.dag,mDiffFit_ID0001323,mDiffFit,run4/mDiffFit_ID0001323.sub,performance,slot7@foxtrot,1065.05,1111.28,463.89
1453,dag_4,run4/montage-0.dag,mDiffFit_ID0001581,mDiffFit,run4/mDiffFit_ID0001581.sub,performance,slot8@foxtrot,1065.05,1111.28,463.89
1454,dag_4,run4/montage-0.dag,mDiffFit_ID0000105,mDiffFit,run4/mDiffFit_ID0000105.sub,performance,slot1@golf,1065.05,1111.28,463.89
1455,dag_4,run4/montage-0.dag,mDiffFit_ID0000578,mDiffFit,run4/mDiffFit_ID0000578.sub,performance,slot2@golf,1065.05,1111.28,463.89
1456,dag_4,run4/montage-0.dag,mDiffFit_ID0000510,mDiffFit,run4/mDiffFit_ID0000510.sub,performance,slot3@golf,1065.05,1111.28,463.89
1457,dag_4,run4/montage-0.dag,mDiffFit_ID0000216,mDiffFit,run4/mDiffFit_ID0000216.sub,performance,slot4@golf,1065.05,1111.28,463.89
1458,dag_4,run4/montage-0.dag,mDiffFit_ID0000820,mDiffFit,run4/mDiffFit_ID0000820.sub,performance,slot5@golf,1065.05,1111.28,463.89
1459,dag_4,run4/montage-0.dag,mDiffFit_ID0000641,mDiffFit,run4/mDiffFit_ID0000641.sub,performance,slot6@golf,1065.05,1111.28,463.89
1460,dag_4,run4/montage-0.dag,mDiffFit_ID0001343,mDiffFit,run4/mDiffFit_ID0001343.sub,performance,slot7@golf,1065.05,1111.28,463.89
1461,dag_4,run4/montage-0.dag,mDiffFit_ID0001817,mDiffFit,run4/mDiffFit_ID0001817.sub,performance,slot8@golf,1065.05,1111.28,463.89
1462,dag_4,run4/montage-0.dag,mDiffFit_ID0001278,mDiffFit,run4/mDiffFit_ID0001278.sub,performance,slot1@hotel,1065.05,1111.28,463.89
1463,dag_4,run4/montage-0.dag,mDiffFit_ID0000964,mDiffFit,run4/mDiffFit_ID0000964.sub,performance,slot2@hotel,1065.05,1111.28,463.89
1464,dag_4,run4/montage-0.dag,mDiffFit_ID0000156,mDiffFit,run4/mDiffFit_ID0000156.sub,performance,slot3@hotel,1065.05,1111.28,463.89
1465,dag_4,run4/montage-0.dag,mDiffFit_ID0001045,mDiffFit,run4/mDiffFit_ID0001045.sub,performance,slot4@hotel,1065.05,1111.28,463.89
1466,dag_4,run4/montage-0.dag,mDiffFit_ID0000332,mDiffFit,run4/mDiffFit_ID0000332.sub,performance,slot5@hotel,1065.05,1111.28,463.89
1467,dag_4,run4/montage-0.dag,mDiffFit_ID0000302,mDiffFit,run4/mDiffFit_ID0000302.sub,performance,slot6@hotel,1065.05,1111.28,463.89
1468,dag_4,run4/montage-0.dag,mDiffFit_ID0001813,mDiffFit,run4/mDiffFit_ID0001813.sub,performance,slot7@hotel,1065.05,1111.28,463.89
1469,dag_4,run4/montage-0.dag,mDiffFit_ID0001233,mDiffFit,run4/mDiffFit_ID0001233.sub,performance,slot8@hotel,1065.05,1111.28,463.89
1470,dag_4,run4/montage-0.dag,mDiffFit_ID0001845,mDiffFit,run4/mDiffFit_ID0001845.sub,performance,slot1@kilo,1065.05,1111.28,463.89
1471,dag_4,run4/montage-0.dag,mDiffFit_ID0001133,mDiffFit,run4/mDiffFit_ID0001133.sub,performance,slot2@kilo,1065.05,1111.28,463.89
1472,dag_4,run4/montage-0.dag,mDiffFit_ID0000390,mDiffFit,run4/mDiffFit_ID0000390.sub,performance,slot3@kilo,1065.05,1111.28,463.89
1473,dag_4,run4/montage-0.dag,mDiffFit_ID0001872,mDiffFit,run4/mDiffFit_ID0001872.sub,performance,slot4@kilo,1065.05,1111.28,463.89
1474,dag_4,run4/montage-0.dag,mDiffFit_ID0002030,mDiffFit,run4/mDiffFit_ID0002030.sub,performance,slot5@kilo,1065.05,1111.28,463.89
1475,dag_4,run4/montage-0.dag,mDiffFit_ID0001836,mDiffFit,run4/mDiffFit_ID0001836.sub,performance,slot6@kilo,1065.05,1111.28,463.89
1476,dag_4,run4/montage-0.dag,mDiffFit_ID0002036,mDiffFit,run4/mDiffFit_ID0002036.sub,performance,slot7@kilo,1065.05,1111.28,463.89
1477,dag_4,run4/montage-0.dag,mDiffFit_ID0000798,mDiffFit,run4/mDiffFit_ID0000798.sub,performance,slot8@kilo,1065.05,1111.28,463.89
1478,dag_4,run4/montage-0.dag,mDiffFit_ID0001588,mDiffFit,run4/mDiffFit_ID0001588.sub,performance,slot1@lima,1065.05,1111.28,463.89
1479,dag_4,run4/montage-0.dag,mDiffFit_ID0001073,mDiffFit,run4/mDiffFit_ID0001073.sub,performance,slot2@lima,1065.05,1111.28,463.89
1480,dag_4,run4/montage-0.dag,mDiffFit_ID0000801,mDiffFit,run4/mDiffFit_ID0000801.sub,performance,slot3@lima,1065.05,1111.28,463.89
1481,dag_4,run4/montage-0.dag,mDiffFit_ID0001973,mDiffFit,run4/mDiffFit_ID0001973.sub,performance,slot4@lima,1065.05,1111.28,463.89
1482,dag_4,run4/montage-0.dag,mDiffFit_ID0001734,mDiffFit,run4/mDiffFit_ID0001734.sub,performance,slot5@lima,1065.05,1111.28,463.89
1483,dag_4,run4/montage-0.dag,mDiffFit_ID0001563,mDiffFit,run4/mDiffFit_ID0001563.sub,performance,slot6@lima,1065.05,1111.28,463.89
1484,dag_4,run4/montage-0.dag,mDiffFit_ID0000520,mDiffFit,run4/mDiffFit_ID0000520.sub,performance,slot7@lima,1065.05,1111.28,463.89
1485,dag_4,run4/montage-0.dag,mDiffFit_ID0001533,mDiffFit,run4/mDiffFit_ID0001533.sub,performance,slot8@lima,1065.05,1111.28,463.89
1486,dag_4,run4/montage-0.dag,mDiffFit_ID0001740,mDiffFit,run4/mDiffFit_ID0001740.sub,performance,slot1@mike,1065.05,1111.28,463.89
1487,dag_4,run4/montage-0.dag,mDiffFit_ID0000115,mDiffFit,run4/mDiffFit_ID0000115.sub,performance,slot2@mike,1065.05,1111.28,463.89
1488,dag_4,run4/montage-0.dag,mDiffFit_ID0000881,mDiffFit,run4/mDiffFit_ID0000881.sub,performance,slot3@mike,1065.05,1111.28,463.89
1489,dag_4,run4/montage-0.dag,mDiffFit_ID0001149,mDiffFit,run4/mDiffFit_ID0001149.sub,performance,slot4@mike,1065.05,1111.28,463.89
1490,dag_4,run4/montage-0.dag,mDiffFit_ID0000590,mDiffFit,run4/mDiffFit_ID0000590.sub,performance,slot5@mike,1065.05,1111.28,463.89
1491,dag_4,run4/montage-0.dag,mDiffFit_ID0000643,mDiffFit,run4/mDiffFit_ID0000643.sub,performance,slot6@mike,1065.05,1111.28,463.89
1492,dag_4,run4/montage-0.dag,mDiffFit_ID0000884,mDiffFit,run4/mDiffFit_ID0000884.sub,performance,slot7@mike,1065.05,1111.28,463.89
1493,dag_4,run4/montage-0.dag,mDiffFit_ID0001991,mDiffFit,run4/mDiffFit_ID0001991.sub,performance,slot8@mike,1065.05,1111.28,463.89
1494,dag_4,run4/montage-0.dag,mDiffFit_ID0001062,mDiffFit,run4/mDiffFit_ID0001062.sub,performance,slot1@november,1065.05,1111.28,463.89
1495,dag_4,run4/montage-0.dag,mDiffFit_ID0000391,mDiffFit,run4/mDiffFit_ID0000391.sub,performance,slot2@november,1065.05,1111.28,463.89
1496,dag_4,run4/montage-0.dag,mDiffFit_ID0001818,mDiffFit,run4/mDiffFit_ID0001818.sub,performance,slot3@november,1065.05,1111.28,463.89
1497,dag_4,run4/montage-0.dag,mDiffFit_ID0001918,mDiffFit,run4/mDiffFit_ID0001918.sub,performance,slot4@november,1065.05,1111.28,463.89
1498,dag_4,run4/montage-0.dag,mDiffFit_ID0001012,mDiffFit,run4/mDiffFit_ID0001012.sub,performance,slot5@november,1065.05,1111.28,463.89
1499,dag_4,run4/montage-0.dag,mDiffFit_ID0000406,mDiffFit,run4/mDiffFit_ID0000406.sub,performance,slot6@november,1065.05,1111.28,463.89
1500,dag_4,run4/montage-0.dag,mDiffFit_ID0000871,mDiffFit,run4/mDiffFit_ID0000871.sub,performance,slot7@november,1065.05,1111.28,463.89
1501,dag_4,run4/montage-0.dag,mDiffFit_ID0000437,mDiffFit,run4/mDiffFit_ID0000437.sub,performance,slot8@november,1065.05,1111.28,463.89
1502,dag_4,run4/montage-0.dag,mDiffFit_ID0001658,mDiffFit,run4/mDiffFit_ID0001658.sub,performance,slot1@oscar,1065.05,1111.28,463.89
1503,dag_4,run4/montage-0.dag,mDiffFit_ID0000660,mDiffFit,run4/mDiffFit_ID0000660.sub,performance,slot2@oscar,1065.05,1111.28,463.89
1504,dag_4,run4/montage-0.dag,mDiffFit_ID0000941,mDiffFit,run4/mDiffFit_ID0000941.sub,performance,slot3@oscar,1065.05,1111.28,463.89
1505,dag_4,run4/montage-0.dag,mDiffFit_ID0000960,mDiffFit,run4/mDiffFit_ID0000960.sub,performance,slot4@oscar,1065.05,1111.28,463.89
1506,dag_4,run4/montage-0.dag,mDiffFit_ID0001092,mDiffFit,run4/mDiffFit_ID0001092.sub,performance,slot5@oscar,1065.05,1111.28,463.89
