Timestamp,Total,Used,Free,Shared,Buffers,Available
1742817667,31725,3003,437,0,28284,28392
1742817668,31725,3051,388,0,28284,28344
1742817669,31725,3054,385,0,28284,28341
1742817670,31725,2943,497,0,28284,28438
1742817671,31725,2930,509,0,28284,28451
1742817672,31725,2933,506,0,28284,28448
1742817674,31725,2935,504,0,28285,28446
1742817675,31725,2938,501,0,28285,28443
1742817676,31725,2925,514,0,28285,28456
1742817677,31725,3020,418,0,28285,28360
1742817679,31725,3122,317,0,28285,28270
1742817680,31725,3083,356,0,28285,28311
1742817681,31725,2965,474,0,28285,28416
1742817682,31725,2921,517,0,28285,28455
1742817684,31725,2940,498,0,28285,28437
1742817685,31725,2942,496,0,28285,28434
1742817686,31725,2930,508,0,28285,28446
1742817688,31725,2928,510,0,28285,28449
1742817689,31725,2978,461,0,28286,28401
1742817691,31725,2982,456,0,28286,28409
1742817692,31725,2935,503,0,28286,28454
1742817693,31725,2938,500,0,28286,28451
1742817694,31725,2945,493,0,28286,28444
1742817695,31725,2948,490,0,28286,28441
1742817697,31725,2942,495,0,28286,28447
1742817699,31725,2944,493,0,28286,28445
1742817700,31725,2952,486,0,28286,28441
1742817701,31725,2944,494,0,28286,28452
1742817702,31725,2941,497,0,28286,28454
1742817703,31725,2940,497,0,28286,28455
1742817705,31725,3044,393,0,28286,28351
1742817706,31725,3039,398,0,28286,28356
1742817707,31725,3013,425,0,28286,28381
1742817709,31725,2938,499,0,28286,28445
1742817710,31725,2951,486,0,28287,28432
1742817711,31725,2938,499,0,28287,28445
1742817712,31725,2936,501,0,28287,28447
1742817714,31725,2934,503,0,28287,28449
1742817715,31725,2935,502,0,28287,28448
1742817717,31725,2931,506,0,28287,28458
1742817718,31725,2938,499,0,28287,28456
1742817719,31725,2937,500,0,28287,28458
1742817720,31725,2951,486,0,28287,28444
1742817722,31725,2944,493,0,28287,28452
1742817723,31725,2942,495,0,28287,28452
1742817724,31725,2926,511,0,28287,28468
1742817726,31725,2968,468,0,28287,28425
1742817727,31725,2966,471,0,28287,28428
1742817728,31725,2995,442,0,28287,28399
1742817729,31725,2980,456,0,28287,28407
1742817730,31725,2968,468,0,28287,28419
1742817732,31725,2926,510,0,28288,28460
1742817733,31725,2927,509,0,28288,28458
1742817734,31725,2966,470,0,28288,28420
1742817735,31725,3033,402,0,28288,28352
1742817736,31725,2983,452,0,28288,28400
1742817738,31725,2934,502,0,28288,28454
1742817739,31725,2914,521,0,28288,28469
1742817740,31725,2979,456,0,28288,28406
1742817741,31725,2998,437,0,28289,28388
1742817742,31725,2927,508,0,28289,28459
1742817744,31725,2916,519,0,28289,28467
1742817745,31725,2917,517,0,28289,28466
1742817746,31725,2920,515,0,28289,28463
1742817747,31725,2930,505,0,28289,28456
1742817749,31725,2934,501,0,28289,28451
1742817750,31725,2932,503,0,28289,28455
1742817751,31725,2930,505,0,28289,28462
1742817752,31725,2930,504,0,28289,28465
1742817754,31725,2934,501,0,28289,28462
1742817755,31725,2935,499,0,28289,28461
1742817756,31725,2937,497,0,28289,28458
1742817757,31725,2940,494,0,28289,28455
1742817758,31725,2933,502,0,28289,28463
1742817759,31725,2940,495,0,28289,28456
1742817761,31725,2937,498,0,28289,28459
1742817762,31725,2941,494,0,28289,28455
1742817763,31725,2938,496,0,28289,28458
1742817764,31725,2941,493,0,28289,28454
1742817765,31725,2946,488,0,28289,28450
1742817766,31725,2937,497,0,28289,28459
1742817767,31725,2932,502,0,28289,28463
1742817769,31725,2931,503,0,28289,28465
1742817770,31725,2962,472,0,28289,28434
1742817771,31725,2976,458,0,28289,28420
1742817772,31725,2992,442,0,28290,28396
1742817773,31725,2979,455,0,28290,28408
1742817775,31725,2913,520,0,28290,28472
1742817776,31725,2932,501,0,28290,28453
1742817777,31725,2932,501,0,28290,28453
1742817778,31725,2933,501,0,28290,28452
1742817779,31725,2932,502,0,28290,28453
1742817780,31725,2934,500,0,28290,28453
1742817781,31725,2940,494,0,28290,28448
1742817783,31725,2935,499,0,28290,28453
1742817784,31725,2937,497,0,28290,28459
1742817785,31725,2938,496,0,28290,28458
1742817787,31725,2939,495,0,28290,28457
1742817788,31725,2937,496,0,28290,28458
1742817789,31725,2936,498,0,28290,28460
1742817790,31725,2935,499,0,28290,28461
1742817792,31725,2938,495,0,28290,28457
